eventID,occurrenceID,measurementID,measurementType,measurementUnit,measurementValue,measurementAccuracy,measurementDeterminedBy,measurementDeterminedDate,measurementMethod,measurementTypeID,measurementUnitID,measurementValueID
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna:261817,,epifaunaAbundance,number g-1 seagrass,13.17,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna:419522,,epifaunaAbundance,number g-1 seagrass,2.822,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna:419588,,epifaunaAbundance,number g-1 seagrass,30.103,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna:421504,,epifaunaAbundance,number g-1 seagrass,7.526,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-epifauna:421589,,epifaunaAbundance,number g-1 seagrass,5.644,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-shoots,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-shoots:208925,,shootLength,cm,13.95,,,2021-07-22,https://doi.org/10.25573/serc.14925114,,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-shoots,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:24:seagrass-shoots:374715,,shootLength,cm,26.7,,,2021-07-22,https://doi.org/10.25573/serc.14925114,,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:28:seagrass-cover,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:28:seagrass-cover:208925,,percentCover,Percent,15.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/PCOV7736/,https://vocab.nerc.ac.uk/collection/P06/current/UPCT/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:28:seagrass-density,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:28:seagrass-density:208925,,shootDensity,Number per square metre,336.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/,https://vocab.nerc.ac.uk/collection/P06/current/UPMS/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:102401,,epifaunaAbundance,number g-1 seagrass,1.839,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:1065,,epifaunaAbundance,number g-1 seagrass,4.292,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:1137,,epifaunaAbundance,number g-1 seagrass,0.613,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:1268,,epifaunaAbundance,number g-1 seagrass,4.292,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:130372,,epifaunaAbundance,number g-1 seagrass,0.613,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:138940,,epifaunaAbundance,number g-1 seagrass,3.679,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:158023,,epifaunaAbundance,number g-1 seagrass,0.613,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:158082,,epifaunaAbundance,number g-1 seagrass,2.452,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:160065,,epifaunaAbundance,number g-1 seagrass,1.839,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:160102,,epifaunaAbundance,number g-1 seagrass,19.007,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:160174,,epifaunaAbundance,number g-1 seagrass,14.715,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:160228,,epifaunaAbundance,number g-1 seagrass,6.744,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:211405,,epifaunaAbundance,number g-1 seagrass,2.452,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:247538,,epifaunaAbundance,number g-1 seagrass,0.613,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:261817,,epifaunaAbundance,number g-1 seagrass,1.226,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:419588,,epifaunaAbundance,number g-1 seagrass,33.722,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:421504,,epifaunaAbundance,number g-1 seagrass,3.066,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:421589,,epifaunaAbundance,number g-1 seagrass,9.81,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-epifauna:877061,,epifaunaAbundance,number g-1 seagrass,1.226,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-shoots,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-shoots:208925,,shootLength,cm,9.5,,,2021-07-22,https://doi.org/10.25573/serc.14925114,,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-shoots,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:32:seagrass-shoots:374715,,shootLength,cm,12.2,,,2021-07-22,https://doi.org/10.25573/serc.14925114,,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:36:seagrass-cover,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:36:seagrass-cover:208925,,percentCover,Percent,15.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/PCOV7736/,https://vocab.nerc.ac.uk/collection/P06/current/UPCT/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:36:seagrass-cover,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:36:seagrass-cover:374715,,percentCover,Percent,4.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/PCOV7736/,https://vocab.nerc.ac.uk/collection/P06/current/UPCT/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:36:seagrass-density,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:36:seagrass-density:208925,,shootDensity,Number per square metre,128.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/,https://vocab.nerc.ac.uk/collection/P06/current/UPMS/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:36:seagrass-density,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:36:seagrass-density:374715,,shootDensity,Number per square metre,32.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/,https://vocab.nerc.ac.uk/collection/P06/current/UPMS/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-cover,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-cover:208925,,percentCover,Percent,15.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/PCOV7736/,https://vocab.nerc.ac.uk/collection/P06/current/UPCT/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-cover,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-cover:374715,,percentCover,Percent,4.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/PCOV7736/,https://vocab.nerc.ac.uk/collection/P06/current/UPCT/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:101489,,epifaunaAbundance,number g-1 seagrass,2.837,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:102401,,epifaunaAbundance,number g-1 seagrass,17.021,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:1065,,epifaunaAbundance,number g-1 seagrass,2.837,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:1135,,epifaunaAbundance,number g-1 seagrass,2.837,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:1137,,epifaunaAbundance,number g-1 seagrass,1.418,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:125726,,epifaunaAbundance,number g-1 seagrass,1.418,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:1268,,epifaunaAbundance,number g-1 seagrass,17.021,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:138940,,epifaunaAbundance,number g-1 seagrass,8.511,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:158082,,epifaunaAbundance,number g-1 seagrass,2.837,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:158416,,epifaunaAbundance,number g-1 seagrass,2.837,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:160065,,epifaunaAbundance,number g-1 seagrass,5.674,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:160102,,epifaunaAbundance,number g-1 seagrass,11.348,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:160174,,epifaunaAbundance,number g-1 seagrass,22.695,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:160228,,epifaunaAbundance,number g-1 seagrass,7.092,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:160440,,epifaunaAbundance,number g-1 seagrass,1.418,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:22496,,epifaunaAbundance,number g-1 seagrass,11.348,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:247538,,epifaunaAbundance,number g-1 seagrass,2.837,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:261817,,epifaunaAbundance,number g-1 seagrass,31.206,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:419588,,epifaunaAbundance,number g-1 seagrass,34.043,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:421589,,epifaunaAbundance,number g-1 seagrass,24.113,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-epifauna:877061,,epifaunaAbundance,number g-1 seagrass,1.418,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-shoots,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-shoots:208925,,shootLength,cm,8.7,,,2021-07-22,https://doi.org/10.25573/serc.14925114,,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-shoots,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:40:seagrass-shoots:374715,,shootLength,cm,21.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:44:seagrass-cover,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:44:seagrass-cover:208925,,percentCover,Percent,15.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/PCOV7736/,https://vocab.nerc.ac.uk/collection/P06/current/UPCT/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:44:seagrass-cover,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:44:seagrass-cover:374715,,percentCover,Percent,4.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/PCOV7736/,https://vocab.nerc.ac.uk/collection/P06/current/UPCT/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:44:seagrass-density,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:44:seagrass-density:208925,,shootDensity,Number per square metre,32.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/,https://vocab.nerc.ac.uk/collection/P06/current/UPMS/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:44:seagrass-density,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:44:seagrass-density:374715,,shootDensity,Number per square metre,32.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/,https://vocab.nerc.ac.uk/collection/P06/current/UPMS/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-cover,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-cover:208925,,percentCover,Percent,15.0,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/PCOV7736/,https://vocab.nerc.ac.uk/collection/P06/current/UPCT/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:102401,,epifaunaAbundance,number g-1 seagrass,1.442,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
